ds,Open,High,Low,Close,y,Volume
2021-09-07,228.3300018310547,228.99000549316406,225.22000122070312,226.6199951171875,226.38055419921875,19810700
2021-09-08,225.1300048828125,226.10000610351562,219.77000427246094,223.38999938964844,223.15399169921875,25443400
2021-09-09,223.1199951171875,225.3800048828125,221.30999755859375,221.77000427246094,221.5356903076172,19685600
2021-09-10,223.47999572753906,226.25999450683594,222.6999969482422,224.77999877929688,224.54249572753906,24837600
2021-09-13,226.83999633789062,229.63999938964844,218.5800018310547,221.52000427246094,221.2859649658203,29750000
2021-09-14,222.75,224.10000610351562,220.86000061035156,222.4199981689453,222.1850128173828,19975500
2021-09-15,223.08999633789062,223.6699981689453,219.66000366210938,223.41000366210938,223.1739501953125,16653800
2021-09-16,221.8300018310547,222.77000427246094,219.27000427246094,222.4199981689453,222.1850128173828,15603300
2021-09-17,223.0,223.2100067138672,218.3000030517578,219.0,218.76861572265625,29450300
2021-09-20,211.4600067138672,214.3300018310547,206.6199951171875,211.1300048828125,210.90695190429688,34944000
2021-09-21,214.1699981689453,214.25,209.5,212.4600067138672,212.2355499267578,20468800
2021-09-22,213.66000366210938,219.60000610351562,211.9600067138672,219.41000366210938,219.1781768798828,26872600
2021-09-23,221.39999389648438,225.35000610351562,218.89999389648438,224.82000732421875,224.58248901367188,24855500
2021-09-24,220.6999969482422,221.49000549316406,218.61000061035156,220.80999755859375,220.5767059326172,21765500
2021-09-27,217.10000610351562,217.99000549316406,213.25,216.60000610351562,216.3711700439453,24521500
2021-09-28,212.13999938964844,214.19000244140625,206.50999450683594,206.99000549316406,206.7713165283203,34306900
2021-09-29,209.39999389648438,210.1699981689453,204.6699981689453,205.1699981689453,204.95323181152344,21839400
2021-09-30,207.67999267578125,210.66000366210938,206.8800048828125,207.16000366210938,206.9411163330078,22100900
2021-10-01,207.5,208.58999633789062,202.02999877929688,207.4199981689453,207.2008514404297,24097800
2021-10-04,205.0399932861328,205.4199981689453,195.5500030517578,197.32000732421875,197.1115264892578,34563500
2021-10-05,199.5,206.47999572753906,198.5399932861328,204.50999450683594,204.29393005371094,27928200
2021-10-06,201.1999969482422,207.1999969482422,200.8000030517578,207.0,206.78131103515625,29720200
2021-10-07,210.9199981689453,213.22000122070312,209.72000122070312,210.75,210.52734375,25691900
2021-10-08,211.00999450683594,212.05999755859375,207.75,208.30999755859375,208.0898895263672,15125800
2021-10-11,205.75,210.6300048828125,205.11000061035156,206.9499969482422,206.73133850097656,16338800
2021-10-12,208.27999877929688,210.57000732421875,205.27999877929688,206.7100067138672,206.4916229248047,16213400
2021-10-13,209.17999267578125,209.89999389648438,207.1300048828125,209.38999938964844,209.16876220703125,18065200
2021-10-14,212.8800048828125,217.5500030517578,211.22000122070312,217.4600067138672,217.23025512695312,24358900
2021-10-15,218.10000610351562,219.30999755859375,216.6199951171875,218.6199951171875,218.38902282714844,22699400
2021-10-18,217.49000549316406,222.91000366210938,216.44000244140625,222.22000122070312,221.9852294921875,18949400
2021-10-19,222.75999450683594,223.7899932861328,220.3699951171875,222.89999389648438,222.6644744873047,16147300
2021-10-20,223.0500030517578,224.3300018310547,219.82000732421875,221.02999877929688,220.7964630126953,14627600
2021-10-21,220.97000122070312,227.11000061035156,220.8300018310547,226.9199981689453,226.6802520751953,18759000
2021-10-22,228.22999572753906,231.3000030517578,225.61000061035156,227.25999450683594,227.0198974609375,24938400
2021-10-25,229.72999572753906,233.5500030517578,227.6999969482422,231.66000366210938,231.41525268554688,23023500
2021-10-26,239.88999938964844,252.58999633789062,239.24000549316406,247.1699981689453,246.9088592529297,48589800
2021-10-27,244.74000549316406,250.89999389648438,242.82000732421875,244.50999450683594,244.2516632080078,24599000
2021-10-28,248.77999877929688,249.5,245.22999572753906,249.41000366210938,249.14649963378906,23420400
2021-10-29,250.00999450683594,257.0899963378906,250.0,255.6699981689453,255.39988708496094,29250300
2021-11-01,256.489990234375,258.94000244140625,252.27000427246094,258.2699890136719,257.99713134765625,26574000
2021-11-02,258.2200012207031,266.7799987792969,258.0,264.010009765625,263.7310485839844,29411200
2021-11-03,266.70001220703125,267.8399963378906,262.3500061035156,265.9800109863281,265.698974609375,23991000
2021-11-04,272.2900085449219,313.6499938964844,271.17999267578125,298.010009765625,297.6951904296875,115363100
2021-11-05,301.8699951171875,314.0,294.1000061035156,297.5199890136719,297.2056884765625,85126000
2021-11-08,301.489990234375,311.0,299.07000732421875,308.0400085449219,307.71453857421875,50310100
2021-11-09,322.82000732421875,323.1000061035156,299.6400146484375,306.57000732421875,306.24609375,64674600
2021-11-10,293.55999755859375,308.5,287.7799987792969,294.5899963378906,294.2787170410156,63620600
2021-11-11,304.67999267578125,305.8999938964844,297.7699890136719,303.8999938964844,303.57891845703125,33217200
2021-11-12,300.1000061035156,306.79998779296875,296.29998779296875,303.8999938964844,303.57891845703125,41305400
2021-11-15,305.5199890136719,306.44000244140625,292.4700012207031,300.25,299.9327697753906,38490900
2021-11-16,297.5899963378906,303.8999938964844,297.05999755859375,302.0299987792969,301.71087646484375,26448400
2021-11-17,304.17999267578125,305.0899963378906,288.0,292.6099853515625,292.30084228515625,42850800
2021-11-18,323.6700134277344,327.6000061035156,313.2099914550781,316.75,316.41534423828125,78171100
2021-11-19,322.42999267578125,330.8800048828125,319.04998779296875,329.8500061035156,329.5014953613281,53386700
2021-11-22,335.1700134277344,346.4700012207031,319.0,319.55999755859375,319.22235107421875,75433500
2021-11-23,315.3500061035156,323.6000061035156,308.79998779296875,317.4599914550781,317.1246032714844,53216300
2021-11-24,314.6099853515625,328.54998779296875,309.2799987792969,326.739990234375,326.394775390625,43516200
2021-11-26,326.0,327.1000061035156,313.5,315.0299987792969,314.6971435546875,28306900
2021-11-29,323.6600036621094,334.1199951171875,320.3599853515625,333.760009765625,333.4073486328125,45496400
2021-11-30,331.69000244140625,333.5299987792969,318.6400146484375,326.760009765625,326.4147644042969,62206600
2021-12-01,332.19000244140625,332.8900146484375,313.79998779296875,314.3500061035156,314.0563659667969,48436800
2021-12-02,312.1400146484375,324.7799987792969,310.25,321.260009765625,320.95989990234375,47289000
2021-12-03,320.0,321.2900085449219,301.29998779296875,306.92999267578125,306.64324951171875,54432500
2021-12-06,298.79998779296875,302.4100036621094,280.3800048828125,300.3699951171875,300.0893859863281,65893800
2021-12-07,309.57000732421875,324.489990234375,306.510009765625,324.2699890136719,323.967041015625,59305300
2021-12-08,319.989990234375,322.8999938964844,314.2099914550781,318.260009765625,317.9626770019531,47555100
2021-12-09,317.3399963378906,322.04998779296875,304.2799987792969,304.8999938964844,304.6151428222656,48850700
2021-12-10,311.5,313.04998779296875,298.6099853515625,301.9800109863281,301.6978759765625,48882500
2021-12-13,302.489990234375,302.94000244140625,281.1600036621094,281.6099853515625,281.3468933105469,59834400
2021-12-14,276.989990234375,286.7799987792969,272.5,283.3699951171875,283.1052551269531,66703500
2021-12-15,284.0,305.0,278.3800048828125,304.5899963378906,304.3054504394531,69829700
2021-12-16,311.5199890136719,311.6000061035156,280.92999267578125,283.8699951171875,283.6048278808594,70736600
2021-12-17,279.8500061035156,289.2200012207031,277.6000061035156,278.010009765625,277.7502746582031,71375800
2021-12-20,273.04998779296875,281.44000244140625,271.45001220703125,277.19000244140625,276.9310607910156,46184700
2021-12-21,283.739990234375,291.20001220703125,274.010009765625,290.75,290.4783935546875,52438500
2021-12-22,288.9100036621094,295.54998779296875,284.489990234375,294.0,293.7253112792969,39518400
2021-12-23,297.54998779296875,300.5899963378906,294.30999755859375,296.3999938964844,296.12310791015625,34302200
2021-12-27,296.6000061035156,310.8699951171875,296.3999938964844,309.45001220703125,309.1609191894531,40368600
2021-12-28,313.1199951171875,313.29998779296875,300.1199951171875,303.2200012207031,302.9367370605469,42059100
2021-12-29,302.7300109863281,305.4800109863281,293.6600036621094,300.010009765625,299.7297668457031,34313900
2021-12-30,298.2699890136719,304.57000732421875,295.3999938964844,295.8599853515625,295.5836181640625,30886400
2021-12-31,296.739990234375,300.29998779296875,293.30999755859375,294.1099853515625,293.8352355957031,26653000
2022-01-03,298.1499938964844,307.1099853515625,297.8500061035156,301.2099914550781,300.9286193847656,39154700
2022-01-04,302.7699890136719,304.67999267578125,283.489990234375,292.8999938964844,292.6263427734375,52715400
2022-01-05,289.489990234375,294.1600036621094,275.3299865722656,276.0400085449219,275.7821350097656,49806400
2022-01-06,276.3999938964844,284.3800048828125,270.6499938964844,281.7799987792969,281.5167541503906,45418600
2022-01-07,281.4100036621094,284.2200012207031,270.57000732421875,272.4700012207031,272.2154541015625,40993900
2022-01-10,265.80999755859375,274.69000244140625,256.44000244140625,274.0,273.7440490722656,59468100
2022-01-11,273.2300109863281,280.6499938964844,268.3900146484375,278.1700134277344,277.9101257324219,40408900
2022-01-12,280.6700134277344,285.95001220703125,276.0799865722656,279.989990234375,279.7283935546875,38341300
2022-01-13,283.7900085449219,284.79998779296875,264.9800109863281,265.75,265.5017395019531,54017100
2022-01-14,263.0,271.9700012207031,262.1000061035156,269.4200134277344,269.1683044433594,39583200
2022-01-18,262.6000061035156,266.3800048828125,257.70001220703125,259.0299987792969,258.78802490234375,42427000
2022-01-19,260.7900085449219,265.42999267578125,250.52000427246094,250.6699981689453,250.43582153320312,48831500
2022-01-20,253.0399932861328,255.7899932861328,240.77999877929688,241.5,241.27438354492188,43518100
2022-01-21,235.07000732421875,248.22999572753906,232.6300048828125,233.74000549316406,233.52163696289062,71895800
2022-01-24,223.3000030517578,233.8000030517578,208.8800048828125,233.72000122070312,233.5016632080078,91398200
2022-01-25,225.4600067138672,229.42999267578125,220.0,223.24000549316406,223.03146362304688,66461600
2022-01-26,232.39999389648438,240.57000732421875,223.0,227.72000122070312,227.5072784423828,75595900
2022-01-27,235.67999267578125,239.9499969482422,216.75,219.44000244140625,219.23500061035156,57335300
2022-01-28,220.1199951171875,228.5800018310547,212.9600067138672,228.39999389648438,228.18661499023438,54377400
2022-01-31,231.82000732421875,245.08999633789062,230.52000427246094,244.86000061035156,244.63124084472656,56468000
2022-02-01,251.0399932861328,251.4499969482422,238.89999389648438,246.3800048828125,246.14981079101562,51892500
2022-02-02,257.94000244140625,258.1700134277344,245.52999877929688,252.4199981689453,252.18418884277344,54341900
2022-02-03,244.5800018310547,250.77000427246094,237.8000030517578,239.47999572753906,239.2562713623047,41017800
2022-02-04,239.72000122070312,246.35000610351562,236.32000732421875,243.19000244140625,242.96279907226562,35482900
2022-02-07,243.72000122070312,251.82000732421875,242.02000427246094,247.27999877929688,247.04898071289062,37686800
2022-02-08,243.58999633789062,252.3000030517578,239.8000030517578,251.0800018310547,250.84544372558594,41035900
2022-02-09,256.2200012207031,267.25,253.52999877929688,267.04998779296875,266.80047607421875,52428200
2022-02-10,259.95001220703125,269.25,256.0,258.239990234375,257.9987487792969,51320000
2022-02-11,259.1600036621094,261.5199890136719,237.72999572753906,239.49000549316406,239.26626586914062,60547200
2022-02-14,239.33999633789062,248.75,237.5500030517578,242.6699981689453,242.4433135986328,44042400
2022-02-15,249.49000549316406,265.45001220703125,247.83999633789062,264.95001220703125,264.7025146484375,69986900
2022-02-16,262.5899963378906,265.82000732421875,255.52000427246094,265.1099853515625,264.8622741699219,73267600
2022-02-17,256.29998779296875,257.8500061035156,241.64999389648438,245.07000732421875,244.84104919433594,81059500
2022-02-18,246.67999267578125,249.86000061035156,231.0,236.4199981689453,236.19912719726562,76125500
2022-02-22,230.35000610351562,240.63999938964844,230.0,233.89999389648438,233.6814727783203,63342200
2022-02-23,238.02000427246094,241.5500030517578,223.00999450683594,223.8699951171875,223.66085815429688,56651100
2022-02-24,210.14999389648438,238.0,208.89999389648438,237.47999572753906,237.25814819335938,73580100
2022-02-25,237.2100067138672,242.1699981689453,233.80999755859375,241.57000732421875,241.34432983398438,52886600
2022-02-28,239.9199981689453,246.64999389648438,237.07000732421875,243.85000610351562,243.62220764160156,47731900
2022-03-01,242.91000366210938,243.77000427246094,231.32000732421875,234.77000427246094,234.55067443847656,41205600
2022-03-02,237.55999755859375,244.08999633789062,234.14999389648438,242.1999969482422,242.01495361328125,38964200
2022-03-03,242.6199951171875,243.25999450683594,234.69000244140625,237.13999938964844,236.9588165283203,36509500
2022-03-04,233.83999633789062,236.8000030517578,224.82000732421875,229.36000061035156,229.1847686767578,43141500
2022-03-07,228.1699981689453,230.3300018310547,213.3000030517578,213.52000427246094,213.35687255859375,45082100
2022-03-08,213.08999633789062,223.72999572753906,206.5,215.13999938964844,214.9756317138672,55746700
2022-03-09,223.8699951171875,232.1999969482422,222.47000122070312,230.13999938964844,229.9641571044922,49274200
2022-03-10,225.30999755859375,227.8800048828125,218.82000732421875,226.5800018310547,226.40689086914062,42806600
2022-03-11,230.22000122070312,231.4499969482422,220.4600067138672,221.0,220.83116149902344,36720900
2022-03-14,218.69000244140625,222.6199951171875,211.58999633789062,213.3000030517578,213.1370391845703,38535400
2022-03-15,215.17999267578125,230.3800048828125,213.22000122070312,229.72999572753906,229.55447387695312,49199600
2022-03-16,235.0,245.97000122070312,231.72000122070312,244.9600067138672,244.77285766601562,67142200
2022-03-17,241.1999969482422,248.4199981689453,239.05999755859375,247.66000366210938,247.47079467773438,47194100
2022-03-18,247.99000549316406,265.69000244140625,246.24000549316406,264.5299987792969,264.327880859375,73071900
2022-03-21,265.07000732421875,271.5199890136719,259.6700134277344,267.3399963378906,267.1357727050781,59172700
2022-03-22,267.2699890136719,272.3800048828125,260.7200012207031,265.239990234375,265.037353515625,54700700
2022-03-23,261.260009765625,266.1199951171875,255.75,256.3399963378906,256.1441650390625,50212000
2022-03-24,261.6600036621094,283.20001220703125,259.07000732421875,281.5,281.2849426269531,87737900
2022-03-25,278.8599853515625,283.5799865722656,272.7099914550781,276.9200134277344,276.70843505859375,57901600
2022-03-28,277.55999755859375,282.5,272.05999755859375,282.19000244140625,281.9743957519531,42549400
